ecodistrict,year,model,scenario,tmin,prcp,ivpd,itmin,iphoto
246,2003,GCM4,RCP45,-8.70547945205479,40.24,362.185116923077,108.971428571429,223.188333333333
246,2004,GCM4,RCP45,-9.93698630136987,30.31,361.516756923077,98.5571428571429,223.188333333333
246,2005,GCM4,RCP45,-8.13260273972602,42.3,362.873338461538,110.328571428571,223.188333333333
246,2006,GCM4,RCP45,-8.14301369863015,33.12,362.458590769231,121.171428571429,223.188333333333
246,2007,GCM4,RCP45,-8.94876712328767,50.21,363.243313846154,107.528571428571,223.188333333333
246,2008,GCM4,RCP45,-9.29945205479452,37.41,362.235726153846,116.5,223.188333333333
246,2009,GCM4,RCP45,-9.78767123287672,50.56,363.302818461539,115.328571428571,223.188333333333
246,2010,GCM4,RCP45,-7.46849315068493,57.98,363.163618461538,110.514285714286,223.188333333333
246,2090,GCM4,RCP45,-3.82931506849315,56.38,358.914523076923,151.2,223.188333333333
246,2091,GCM4,RCP45,-4.78904109589041,50.78,358.482963076923,140.257142857143,223.188333333333
246,2092,GCM4,RCP45,-3.54849315068493,43.46,358.483873846154,138.8,223.188333333333
246,2093,GCM4,RCP45,-4.58027397260274,46.89,357.917473846154,152.942857142857,223.188333333333
246,2094,GCM4,RCP45,-4.7241095890411,51.58,357.237984615385,152.642857142857,223.188333333333
246,2095,GCM4,RCP45,-5.75479452054794,47.51,356.930055384616,135.342857142857,223.188333333333
246,2096,GCM4,RCP45,-3.84191780821918,55.55,358.647732307692,150.957142857143,223.188333333333
246,2097,GCM4,RCP45,-3.33917808219178,47.38,356.015015384615,147.471428571429,223.188333333333
246,2098,GCM4,RCP45,-5.10301369863014,35.44,357.800449230769,135.428571428571,223.188333333333
246,2099,GCM4,RCP45,-4.47068493150685,43.32,359.429627692308,138.857142857143,223.188333333333
246,2100,GCM4,RCP45,-4.48849315068494,29.71,356.815261538462,147.885714285714,223.188333333333
246,2000,Hadley,RCP45,-9.15452054794521,34.76,363.610935384615,107.385714285714,223.188333333333
246,2001,Hadley,RCP45,-7.79342465753424,49.32,363.331015384615,116.528571428571,223.188333333333
246,2002,Hadley,RCP45,-9.18739726027397,39.51,363.492547692308,103.257142857143,223.188333333333
246,2003,Hadley,RCP45,-8.70547945205479,40.24,362.185116923077,108.971428571429,223.188333333333
246,2004,Hadley,RCP45,-9.93698630136987,30.31,361.516756923077,98.5571428571429,223.188333333333
246,2005,Hadley,RCP45,-8.13260273972602,42.3,362.873338461538,110.328571428571,223.188333333333
246,2006,Hadley,RCP45,-8.14301369863015,33.12,362.458590769231,121.171428571429,223.188333333333
246,2007,Hadley,RCP45,-8.94876712328767,50.21,363.243313846154,107.528571428571,223.188333333333
246,2008,Hadley,RCP45,-9.29945205479452,37.41,362.235726153846,116.5,223.188333333333
246,2009,Hadley,RCP45,-9.78767123287672,50.56,363.302818461539,115.328571428571,223.188333333333
246,2010,Hadley,RCP45,-7.46849315068493,57.98,363.163618461538,110.514285714286,223.188333333333
246,2090,Hadley,RCP45,-3.9654794520548,39.39,360.103070769231,146.642857142857,223.188333333333
246,2091,Hadley,RCP45,-4.58958904109589,41.29,358.035009230769,140.685714285714,223.188333333333
246,2092,Hadley,RCP45,-3.84876712328767,46.34,358.508353846154,148.657142857143,223.188333333333
246,2093,Hadley,RCP45,-3.86191780821918,44.24,358.339086153846,145.171428571428,223.188333333333
246,2094,Hadley,RCP45,-3.51917808219178,30.69,359.833126153846,146.4,223.188333333333
246,2095,Hadley,RCP45,-4.07890410958904,32.78,356.646781538462,152.614285714286,223.188333333333
246,2096,Hadley,RCP45,-4.88054794520548,34.6,360.358230769231,142.671428571429,223.188333333333
246,2097,Hadley,RCP45,-4.38931506849315,29.05,359.044043076923,141.8,223.188333333333
246,2098,Hadley,RCP45,-3.57342465753425,28.84,361.036833846154,141.871428571429,223.188333333333
246,2099,Hadley,RCP45,-4.07780821917809,40.1,356.909076923077,150.471428571429,223.188333333333
246,2100,Hadley,RCP45,-4.72219178082192,40.51,356.95988,142.2,223.188333333333
246,2000,RCM4,RCP85,-9.15452054794521,34.76,363.610935384615,107.385714285714,223.188333333333
246,2001,RCM4,RCP85,-7.79342465753424,49.32,363.331015384615,116.528571428571,223.188333333333
246,2002,RCM4,RCP85,-9.18739726027397,39.51,363.492547692308,103.257142857143,223.188333333333
246,2003,RCM4,RCP85,-8.70547945205479,40.24,362.185116923077,108.971428571429,223.188333333333
246,2004,RCM4,RCP85,-9.93698630136987,30.31,361.516756923077,98.5571428571429,223.188333333333
246,2005,RCM4,RCP85,-8.13260273972602,42.3,362.873338461538,110.328571428571,223.188333333333
246,2006,RCM4,RCP85,-8.14301369863015,33.12,362.458590769231,121.171428571429,223.188333333333
246,2007,RCM4,RCP85,-8.94876712328767,50.21,363.243313846154,107.528571428571,223.188333333333
246,2008,RCM4,RCP85,-9.29945205479452,37.41,362.235726153846,116.5,223.188333333333
246,2009,RCM4,RCP85,-9.78767123287672,50.56,363.302818461539,115.328571428571,223.188333333333
246,2010,RCM4,RCP85,-7.46849315068493,57.98,363.163618461538,110.514285714286,223.188333333333
246,2090,RCM4,RCP85,-1.31972602739726,47.97,358.749307692308,161.757142857143,223.188333333333
246,2091,RCM4,RCP85,-2.36191780821918,53.97,359.399095384615,166.614285714286,223.188333333333
246,2092,RCM4,RCP85,-2.13917808219178,39.24,358.349107692308,165.628571428572,223.188333333333
246,2093,RCM4,RCP85,-2.89150684931507,44.95,356.395046153846,161.971428571429,223.188333333333
246,2094,RCM4,RCP85,-2.23205479452055,38.18,358.850338461538,168.085714285714,223.188333333333
246,2095,RCM4,RCP85,-2.23506849315068,46.43,359.246726153846,161.214285714286,223.188333333333
246,2096,RCM4,RCP85,-3.14712328767123,53.69,358.839944615385,154.857142857143,223.188333333333
246,2097,RCM4,RCP85,-1.86575342465753,29.04,359.748095384615,161.185714285714,223.188333333333
246,2098,RCM4,RCP85,-1.58904109589042,84.14,361.759483076923,157.471428571429,223.188333333333
246,2099,RCM4,RCP85,-2.94109589041096,52.41,360.567966153846,146.657142857143,223.188333333333
246,2100,RCM4,RCP85,-3.4213698630137,59.53,360.156526153846,154.571428571429,223.188333333333
246,2000,GCM4,RCP85,-9.15452054794521,34.76,363.610935384615,107.385714285714,223.188333333333
246,2001,GCM4,RCP85,-7.79342465753424,49.32,363.331015384615,116.528571428571,223.188333333333
246,2002,GCM4,RCP85,-9.18739726027397,39.51,363.492547692308,103.257142857143,223.188333333333
246,2003,GCM4,RCP85,-8.70547945205479,40.24,362.185116923077,108.971428571429,223.188333333333
246,2004,GCM4,RCP85,-9.93698630136987,30.31,361.516756923077,98.5571428571429,223.188333333333
246,2005,GCM4,RCP85,-8.13260273972602,42.3,362.873338461538,110.328571428571,223.188333333333
246,2006,GCM4,RCP85,-8.14301369863015,33.12,362.458590769231,121.171428571429,223.188333333333
246,2007,GCM4,RCP85,-8.94876712328767,50.21,363.243313846154,107.528571428571,223.188333333333
246,2008,GCM4,RCP85,-9.29945205479452,37.41,362.235726153846,116.5,223.188333333333
246,2009,GCM4,RCP85,-9.78767123287672,50.56,363.302818461539,115.328571428571,223.188333333333
246,2010,GCM4,RCP85,-7.46849315068493,57.98,363.163618461538,110.514285714286,223.188333333333
246,2090,GCM4,RCP85,-2.95205479452055,56.4,356.538550769231,155.885714285714,223.188333333333
246,2091,GCM4,RCP85,-1.69753424657534,48.68,354.759947692308,160.242857142857,223.188333333333
246,2092,GCM4,RCP85,-1.50356164383562,52.75,351.719218461538,165.671428571429,223.188333333333
246,2093,GCM4,RCP85,-1.66,45.12,351.603867692308,174.214285714286,223.188333333333
246,2094,GCM4,RCP85,-2.58520547945206,56.65,354.451747692308,155.871428571429,223.188333333333
246,2095,GCM4,RCP85,-1.98876712328767,55.96,352.239833846154,151.257142857143,223.188333333333
246,2096,GCM4,RCP85,-2.06931506849315,45.99,353.287470769231,164.685714285714,223.188333333333
246,2097,GCM4,RCP85,-2.39808219178082,41.6,353.846541538462,160.342857142857,223.188333333333
246,2098,GCM4,RCP85,-2.0013698630137,50.38,352.109763076923,154.542857142857,223.188333333333
246,2099,GCM4,RCP85,-1.47506849315068,44.55,354.946258461539,166.571428571429,223.188333333333
246,2100,GCM4,RCP85,-2.23068493150685,65.05,355.458483076923,166.671428571429,223.188333333333
246,2000,Hadley,RCP85,-9.15452054794521,34.76,363.610935384615,107.385714285714,223.188333333333
246,2001,Hadley,RCP85,-7.79342465753424,49.32,363.331015384615,116.528571428571,223.188333333333
246,2002,Hadley,RCP85,-9.18739726027397,39.51,363.492547692308,103.257142857143,223.188333333333
246,2003,Hadley,RCP85,-8.70547945205479,40.24,362.185116923077,108.971428571429,223.188333333333
246,2004,Hadley,RCP85,-9.93698630136987,30.31,361.516756923077,98.5571428571429,223.188333333333
246,2005,Hadley,RCP85,-8.13260273972602,42.3,362.873338461538,110.328571428571,223.188333333333
246,2006,Hadley,RCP85,-8.14301369863015,33.12,362.458590769231,121.171428571429,223.188333333333
246,2007,Hadley,RCP85,-8.94876712328767,50.21,363.243313846154,107.528571428571,223.188333333333
246,2008,Hadley,RCP85,-9.29945205479452,37.41,362.235726153846,116.5,223.188333333333
246,2009,Hadley,RCP85,-9.78767123287672,50.56,363.302818461539,115.328571428571,223.188333333333
246,2010,Hadley,RCP85,-7.46849315068493,57.98,363.163618461538,110.514285714286,223.188333333333
246,2090,Hadley,RCP85,-0.525205479452054,38.33,351.982264615385,169.471428571429,223.188333333333
246,2091,Hadley,RCP85,-0.310136986301368,55.67,350.889981538461,176.228571428571,223.188333333333
246,2092,Hadley,RCP85,0.104109589041097,41.62,351.474975384615,173.471428571429,223.188333333333
246,2093,Hadley,RCP85,-0.374520547945205,36.75,349.864267692308,176.985714285714,223.188333333333
246,2094,Hadley,RCP85,-2.60109589041096,49.19,351.641643076923,163.042857142857,223.188333333333
246,2095,Hadley,RCP85,-0.459178082191783,30.31,348.635021538461,166.757142857143,223.188333333333
246,2096,Hadley,RCP85,-0.812328767123288,44.58,347.643230769231,167.371428571429,223.188333333333
246,2097,Hadley,RCP85,-1.29780821917808,31.48,352.015883076923,157.628571428571,223.188333333333
246,2098,Hadley,RCP85,-0.914794520547948,42.54,350.574689230769,165.642857142857,223.188333333333
246,2099,Hadley,RCP85,-0.804109589041095,47.8,350.65212,163.571428571429,223.188333333333
246,2100,Hadley,RCP85,-0.399452054794519,46.34,350.241344615385,175.6,223.188333333333
247,2000,RCM4,RCP45,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,RCM4,RCP45,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,RCM4,RCP45,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,RCM4,RCP45,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,RCM4,RCP45,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,RCM4,RCP45,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,RCM4,RCP45,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,RCM4,RCP45,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,RCM4,RCP45,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,RCM4,RCP45,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,RCM4,RCP45,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,RCM4,RCP45,-5.92438356164383,47.38,360.605772307692,140.514285714286,223.8625
247,2091,RCM4,RCP45,-4.11835616438356,60.87,360.482166153846,139.028571428571,223.8625
247,2092,RCM4,RCP45,-5.21260273972603,31.96,360.939169230769,136.742857142857,223.8625
247,2093,RCM4,RCP45,-5.38739726027397,61.71,360.982698461539,137.357142857143,223.8625
247,2094,RCM4,RCP45,-5.10739726027397,59.49,361.438464615385,137.571428571429,223.8625
247,2095,RCM4,RCP45,-5.21589041095891,36.91,360.349446153846,142.914285714286,223.8625
247,2096,RCM4,RCP45,-5.01589041095891,59.31,359.016049230769,132.671428571429,223.8625
247,2097,RCM4,RCP45,-6.1654794520548,39.45,358.643129230769,133.5,223.8625
247,2098,RCM4,RCP45,-6.17835616438357,46.52,360.552332307692,136.557142857143,223.8625
247,2099,RCM4,RCP45,-3.72383561643836,41.43,360.849575384615,156.928571428571,223.8625
247,2100,RCM4,RCP45,-5.12657534246575,34.97,358.743953846154,136.371428571429,223.8625
247,2000,GCM4,RCP45,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,GCM4,RCP45,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,GCM4,RCP45,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,GCM4,RCP45,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,GCM4,RCP45,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,GCM4,RCP45,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,GCM4,RCP45,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,GCM4,RCP45,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,GCM4,RCP45,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,GCM4,RCP45,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,GCM4,RCP45,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,GCM4,RCP45,-4.44000000000001,44.67,357.629861538462,153.571428571429,223.8625
247,2091,GCM4,RCP45,-3.76493150684932,41.37,356.448507692308,154.271428571429,223.8625
247,2092,GCM4,RCP45,-4.67780821917808,43.44,355.947264615385,133.4,223.8625
247,2093,GCM4,RCP45,-5.64438356164384,55.43,356.710889230769,136.057142857143,223.8625
247,2094,GCM4,RCP45,-4.06712328767123,24.97,354.082224615385,153.971428571429,223.8625
247,2095,GCM4,RCP45,-4.58794520547945,29.32,356.037523076923,138.1,223.8625
247,2096,GCM4,RCP45,-4.71397260273973,52.03,354.545867692308,142.2,223.8625
247,2097,GCM4,RCP45,-4.2358904109589,29.03,357.29348,126.742857142857,223.8625
247,2098,GCM4,RCP45,-5.51123287671233,42.12,358.841689230769,137.828571428571,223.8625
247,2099,GCM4,RCP45,-4.49917808219178,38.91,354.849569230769,143.671428571429,223.8625
247,2100,GCM4,RCP45,-5.59643835616438,43.87,357.226735384616,133.6,223.8625
247,2000,Hadley,RCP45,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,Hadley,RCP45,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,Hadley,RCP45,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,Hadley,RCP45,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,Hadley,RCP45,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,Hadley,RCP45,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,Hadley,RCP45,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,Hadley,RCP45,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,Hadley,RCP45,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,Hadley,RCP45,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,Hadley,RCP45,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,Hadley,RCP45,-4.43424657534247,37.54,356.52396,139.442857142857,223.8625
247,2091,Hadley,RCP45,-5.09616438356165,41.63,359.407809230769,147.7,223.8625
247,2092,Hadley,RCP45,-4.65041095890411,40.8,356.707916923077,149.2,223.8625
247,2093,Hadley,RCP45,-5.09095890410959,34.7,354.988726153846,138.442857142857,223.8625
247,2094,Hadley,RCP45,-5.42602739726028,38.83,355.529572307692,140.957142857143,223.8625
247,2095,Hadley,RCP45,-4.0558904109589,51.02,354.454941538462,151.557142857143,223.8625
247,2096,Hadley,RCP45,-4.7468493150685,44.27,356.187304615385,151.828571428571,223.8625
247,2097,Hadley,RCP45,-4.57452054794521,33.84,356.958113846154,148.742857142857,223.8625
247,2098,Hadley,RCP45,-3.52630136986301,48.8,358.192470769231,133.057142857143,223.8625
247,2099,Hadley,RCP45,-4.21698630136987,37.43,359.670129230769,146.328571428571,223.8625
247,2100,Hadley,RCP45,-6.01972602739726,43.48,358.750473846154,144.671428571429,223.8625
247,2000,RCM4,RCP85,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,RCM4,RCP85,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,RCM4,RCP85,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,RCM4,RCP85,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,RCM4,RCP85,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,RCM4,RCP85,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,RCM4,RCP85,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,RCM4,RCP85,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,RCM4,RCP85,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,RCM4,RCP85,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,RCM4,RCP85,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,RCM4,RCP85,-1.53890410958904,38.54,356.493455384615,161.971428571429,223.8625
247,2091,RCM4,RCP85,-3.3386301369863,56.34,358.476806153846,147.928571428571,223.8625
247,2092,RCM4,RCP85,-2.11643835616438,45.34,357.524529230769,165.942857142857,223.8625
247,2093,RCM4,RCP85,-1.81150684931507,55.99,359.736646153846,165.457142857143,223.8625
247,2094,RCM4,RCP85,-2.52520547945206,45.41,357.233923076923,160.485714285714,223.8625
247,2095,RCM4,RCP85,-2.48739726027397,75.41,358.200049230769,161.228571428571,223.8625
247,2096,RCM4,RCP85,-2.69068493150685,46.38,356.828603076923,160.714285714286,223.8625
247,2097,RCM4,RCP85,-2.02958904109589,54.21,359.756996923077,157.342857142857,223.8625
247,2098,RCM4,RCP85,-3.15260273972603,62.43,355.978206153846,149.528571428571,223.8625
247,2099,RCM4,RCP85,-3.60520547945205,49.26,358.809307692308,152.214285714286,223.8625
247,2100,RCM4,RCP85,-3.23643835616438,42.21,359.493596923077,155.471428571429,223.8625
247,2000,GCM4,RCP85,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,GCM4,RCP85,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,GCM4,RCP85,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,GCM4,RCP85,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,GCM4,RCP85,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,GCM4,RCP85,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,GCM4,RCP85,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,GCM4,RCP85,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,GCM4,RCP85,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,GCM4,RCP85,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,GCM4,RCP85,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,GCM4,RCP85,-1.69616438356164,62.88,349.869329230769,159.514285714286,223.8625
247,2091,GCM4,RCP85,-1.9441095890411,53.57,350.902163076923,166,223.8625
247,2092,GCM4,RCP85,-0.812602739726027,38.65,353.648270769231,174.828571428571,223.8625
247,2093,GCM4,RCP85,-1.39260273972603,58.78,351.070756923077,155.728571428571,223.8625
247,2094,GCM4,RCP85,-1.08191780821918,36.52,351.228861538462,170.557142857143,223.8625
247,2095,GCM4,RCP85,-2.64986301369863,53.17,351.869178461538,166.257142857143,223.8625
247,2096,GCM4,RCP85,-3.14082191780822,69.87,351.279606153846,150.914285714286,223.8625
247,2097,GCM4,RCP85,-2.37589041095891,46.88,351.921027692308,177.385714285714,223.8625
247,2098,GCM4,RCP85,-2.47397260273972,40.81,352.23376,162.257142857143,223.8625
247,2099,GCM4,RCP85,-1.78547945205479,50.63,349.149033846154,168.8,223.8625
247,2100,GCM4,RCP85,-2.30767123287672,37.33,352.990350769231,156.942857142857,223.8625
247,2000,Hadley,RCP85,-9.13726027397261,35.89,363.076790769231,107.528571428571,223.8625
247,2001,Hadley,RCP85,-7.51424657534246,50.15,362.672938461539,115.585714285714,223.8625
247,2002,Hadley,RCP85,-9.36410958904108,39.24,362.974516923077,101.3,223.8625
247,2003,Hadley,RCP85,-8.93150684931507,40.46,361.781944615385,106.185714285714,223.8625
247,2004,Hadley,RCP85,-10.1443835616438,31.02,359.608344615385,94.9857142857143,223.8625
247,2005,Hadley,RCP85,-8.08575342465753,42.9300000000001,361.866956923077,107.957142857143,223.8625
247,2006,Hadley,RCP85,-8.14164383561645,17.19,361.370230769231,117.714285714286,223.8625
247,2007,Hadley,RCP85,-8.94547945205479,52.64,362.386744615385,105.371428571429,223.8625
247,2008,Hadley,RCP85,-9.31397260273973,39.52,360.670972307692,114.628571428571,223.8625
247,2009,Hadley,RCP85,-9.98958904109589,51.65,361.501024615385,109.1,223.8625
247,2010,Hadley,RCP85,-7.95917808219178,57.3799999999999,361.568193846154,107.757142857143,223.8625
247,2090,Hadley,RCP85,-0.494520547945208,34.08,348.676673846154,163.557142857143,223.8625
247,2091,Hadley,RCP85,-0.445205479452055,43.95,346.400455384615,171.685714285714,223.8625
247,2092,Hadley,RCP85,-0.826575342465758,44.07,350.352861538462,164.971428571429,223.8625
247,2093,Hadley,RCP85,-1.81835616438356,40.81,349.244575384615,164.728571428571,223.8625
247,2094,Hadley,RCP85,-1.73616438356165,39.25,352.563092307692,170.328571428571,223.8625
247,2095,Hadley,RCP85,-1.17342465753425,43.62,346.982030769231,169.414285714286,223.8625
247,2096,Hadley,RCP85,-0.278630136986301,39.08,348.891061538462,174.728571428571,223.8625
247,2097,Hadley,RCP85,-0.968493150684932,42.51,347.124575384615,164.957142857143,223.8625
247,2098,Hadley,RCP85,-1.49945205479452,56.57,347.160790769231,173.614285714286,223.8625
247,2099,Hadley,RCP85,-1.6641095890411,39.67,349.253172307692,161.157142857143,223.8625
247,2100,Hadley,RCP85,-1.30876712328767,45.28,345.815793846154,176.957142857143,223.8625
248,2000,RCM4,RCP45,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,RCM4,RCP45,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,RCM4,RCP45,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,RCM4,RCP45,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,RCM4,RCP45,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,RCM4,RCP45,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,RCM4,RCP45,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,RCM4,RCP45,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,RCM4,RCP45,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
248,2009,RCM4,RCP45,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,RCM4,RCP45,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,RCM4,RCP45,-4.29369863013698,59.61,359.256116923077,151.971428571429,225.157222222222
248,2091,RCM4,RCP45,-5.03780821917809,44.59,359.901412307692,141.285714285714,225.157222222222
248,2092,RCM4,RCP45,-4.09671232876713,53.01,359.558064615385,152.457142857143,225.157222222222
248,2093,RCM4,RCP45,-4.71534246575342,61.61,360.134166153846,162.257142857143,225.157222222222
248,2094,RCM4,RCP45,-3.38054794520548,58.23,360.761950769231,164.614285714286,225.157222222222
248,2095,RCM4,RCP45,-2.99780821917808,57.28,359.434052307692,151.728571428571,225.157222222222
248,2096,RCM4,RCP45,-2.50465753424658,56.04,361.509132307692,152.242857142857,225.157222222222
248,2097,RCM4,RCP45,-3.82410958904109,63.55,361.231873846154,164.414285714286,225.157222222222
248,2098,RCM4,RCP45,-3.60794520547945,41.79,360.535246153846,163.971428571429,225.157222222222
248,2099,RCM4,RCP45,-4.25397260273973,54.63,360.261763076923,170.485714285714,225.157222222222
248,2100,RCM4,RCP45,-3.29397260273972,83.06,361.547233846154,151.3,225.157222222222
248,2000,GCM4,RCP45,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,GCM4,RCP45,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,GCM4,RCP45,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,GCM4,RCP45,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,GCM4,RCP45,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,GCM4,RCP45,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,GCM4,RCP45,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,GCM4,RCP45,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,GCM4,RCP45,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
248,2009,GCM4,RCP45,-8.2295890410959,55.72,363.255566153846,123.2,225.157222222222
248,2010,GCM4,RCP45,-6.11424657534247,50.53,362.338953846154,119.714285714286,225.157222222222
248,2090,GCM4,RCP45,-1.57150684931507,42.84,357.404769230769,171.828571428571,225.157222222222
248,2091,GCM4,RCP45,-2.20164383561644,65.45,354.957221538462,167.985714285714,225.157222222222
248,2092,GCM4,RCP45,-2.88328767123288,50.85,357.445156923077,140.314285714286,225.157222222222
248,2093,GCM4,RCP45,-3.2641095890411,74.6,357.328110769231,156,225.157222222222
248,2094,GCM4,RCP45,-3.31068493150685,58.65,356.811941538462,153.828571428572,225.157222222222
248,2095,GCM4,RCP45,-2.44356164383562,49.42,357.354778461539,161.671428571429,225.157222222222
248,2096,GCM4,RCP45,-3.98109589041096,48.26,357.443012307692,151.071428571428,225.157222222222
248,2097,GCM4,RCP45,-0.68958904109589,41.86,356.898676923077,161.5,225.157222222222
248,2098,GCM4,RCP45,-2.51972602739726,45.46,357.552076923077,165.928571428571,225.157222222222
248,2099,GCM4,RCP45,-3.15123287671233,43.24,355.922384615385,169.628571428571,225.157222222222
248,2100,GCM4,RCP45,-1.74712328767123,41.02,356.15132,165.414285714286,225.157222222222
248,2000,Hadley,RCP45,-7.77205479452055,39.77,362.921784615385,113.214285714286,225.157222222222
248,2001,Hadley,RCP45,-6.44328767123288,46.23,363.086667692308,124.5,225.157222222222
248,2002,Hadley,RCP45,-7.81534246575343,38.1,361.441895384615,111.128571428571,225.157222222222
248,2003,Hadley,RCP45,-7.07945205479452,43.15,361.081553846154,121.285714285714,225.157222222222
248,2004,Hadley,RCP45,-7.88794520547946,32.6,360.282883076923,111.971428571429,225.157222222222
248,2005,Hadley,RCP45,-6.52520547945205,45.57,362.582027692308,124.614285714286,225.157222222222
248,2006,Hadley,RCP45,-7.26493150684932,40.23,361.664375384615,127.414285714286,225.157222222222
248,2007,Hadley,RCP45,-7.20246575342467,62.84,363.423264615385,117.971428571429,225.157222222222
248,2008,Hadley,RCP45,-7.64219178082192,49.03,363.188316923077,126.771428571429,225.157222222222
